date,rank,song,artist,last-week,peak-rank,weeks-on-board
2020-12-05,13,Blue & Grey,BTS,,13,1
2020-12-05,14,All I Want For Christmas Is You,Mariah Carey,29,1,39
2020-12-05,15,Dakiti,Bad Bunny & Jhay Cortez,9,8,4
2020-12-05,16,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,10,6,21
2020-12-05,17,Go Crazy,Chris Brown & Young Thug,12,9,29
2020-12-05,18,Kings & Queens,Ava Max,13,13,16
2020-12-05,19,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,11,1,24
2020-12-05,20,More Than My Hometown,Morgan Wallen,15,15,24
2020-12-05,21,Rockin' Around The Christmas Tree,Brenda Lee,43,2,34
2020-12-05,22,Stay,BTS,,22,1
2020-12-05,23,WAP,Cardi B Featuring Megan Thee Stallion,16,1,16
2020-12-05,24,Levitating,Dua Lipa Featuring DaBaby,20,20,8
2020-12-05,25,Somebody's Problem,Morgan Wallen,,25,1
2020-12-05,26,Rockstar,DaBaby Featuring Roddy Ricch,17,1,32
2020-12-05,27,Be Like That,Kane Brown With Swae Lee & Khalid,19,19,20
2020-12-05,28,Before You Go,Lewis Capaldi,18,9,43
2020-12-05,29,Bang!,AJR,24,24,21
2020-12-05,30,34+35,Ariana Grande,27,8,4
2020-12-05,31,Jingle Bell Rock,Bobby Helms,,3,31
2020-12-05,32,Lonely,Justin Bieber & benny blanco,26,14,6
2020-12-05,33,ily,Surf Mesa Featuring Emilee,23,23,27
2020-12-05,34,Said Sum,Moneybagg Yo,28,17,21
2020-12-05,35,Hawai,Maluma & The Weeknd,22,12,14
2020-12-05,36,Watermelon Sugar,Harry Styles,21,1,36
2020-12-05,37,It's The Most Wonderful Time Of The Year,Andy Williams,,7,16
2020-12-05,38,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,34,33,25
2020-12-05,39,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",30,2,42
2020-12-05,40,One Of Them Girls,Lee Brice,33,17,26
2020-12-05,41,What You Know Bout Love,Pop Smoke,32,25,12
2020-12-05,42,Last Christmas,Wham!,,11,15
2020-12-05,43,Pretty Heart,Parker McCollum,36,36,20
2020-12-05,44,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,38,36,18
2020-12-05,45,Feliz Navidad,Jose Feliciano,,12,10
2020-12-05,46,Still Goin Down,Morgan Wallen,,46,1
2020-12-05,47,Better Together,Luke Combs,39,30,8
2020-12-05,48,The Christmas Song (Merry Christmas To You),Nat King Cole,,11,22
2020-12-05,49,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,,15,9
2020-12-05,50,Love You Like I Used To,Russell Dickerson,35,31,12
2020-12-05,51,"Big, Big Plans",Chris Lane,42,42,8
2020-12-05,52,Starting Over,Chris Stapleton,25,25,13
2020-12-05,53,Forever After All,Luke Combs,40,2,5
2020-12-05,54,Prisoner,Miley Cyrus Featuring Dua Lipa,,54,1
2020-12-05,55,Holiday,Lil Nas X,37,37,2
2020-12-05,56,Diamonds,Sam Smith,48,40,10
2020-12-05,57,Wonder,Shawn Mendes,44,18,8
2020-12-05,58,I Should Probably Go To Bed,Dan + Shay,52,42,17
2020-12-05,59,7 Summers,Morgan Wallen,63,6,15
2020-12-05,60,Come & Go,Juice WRLD x Marshmello,47,2,20
2020-12-05,61,Ain't Always The Cowboy,Jon Pardi,55,55,13
2020-12-05,62,Don't Stop,Megan Thee Stallion Featuring Young Thug,70,30,8
2020-12-05,63,You Broke Me First.,Tate McRae,51,50,14
2020-12-05,64,pov,Ariana Grande,45,40,4
2020-12-05,65,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,56,10,8
2020-12-05,66,Whoopty,CJ,81,66,3
2020-12-05,67,My Ex's Best Friend,Machine Gun Kelly X blackbear,59,28,15
2020-12-05,68,B.S.,Jhene Aiko Featuring H.E.R.,62,24,17
2020-12-05,69,Fly To My Room,BTS,,69,1
2020-12-05,70,Telepathy,BTS,,70,1
2020-12-05,71,Cry Baby,Megan Thee Stallion Featuring DaBaby,,71,1
2020-12-05,72,Dis-ease,BTS,,72,1
2020-12-05,73,Took Her To The O,King Von,60,47,3
2020-12-05,74,Throat Baby (Go Baby),BRS Kash,69,69,6
2020-12-05,75,Midnight Sky,Miley Cyrus,65,14,15
2020-12-05,76,Champagne Night,Lady A,78,75,6
2020-12-05,77,Tyler Herro,Jack Harlow,66,34,5
2020-12-05,78,Franchise,Travis Scott Featuring Young Thug & M.I.A.,58,1,9
2020-12-05,79,Good Time,Niko Moon,71,71,8
2020-12-05,80,Girls In The Hood,Megan Thee Stallion,,28,18
2020-12-05,81,Golden,Harry Styles,77,74,6
2020-12-05,82,Shots Fired,Megan Thee Stallion,,82,1
2020-12-05,83,Livin' The Dream,Morgan Wallen,,83,1
2020-12-05,84,Hit Different,SZA Featuring Ty Dolla $ign,76,29,12
2020-12-05,85,Back To The Streets,Saweetie Featuring Jhene Aiko,,76,2
2020-12-05,86,Pain Away,Meek Mill Featuring Lil Durk,,86,1
2020-12-05,87,Hole In The Bottle,Kelsea Ballerini,72,72,7
2020-12-05,88,U 2 Luv,Ne-Yo & Jeremih,73,66,8
2020-12-05,89,Martin & Gina,Polo G,80,61,17
2020-12-05,90,Drankin N Smokin,Future & Lil Uzi Vert,31,31,2
2020-12-05,91,Wishing Well,Juice WRLD,84,5,20
2020-12-05,92,Do It On The Tip,Megan Thee Stallion Featuring City Girls & Hot Girl Meg,,92,1
2020-12-05,93,Some Girls,Jameson Rodgers,79,29,16
2020-12-05,94,Circles,Megan Thee Stallion,,94,1
2020-12-05,95,Put Your Records On,Ritt Momney,87,79,8
2020-12-05,96,Popstar,DJ Khaled Featuring Drake,83,3,19
2020-12-05,97,Bichota,Karol G,,97,1
2020-12-05,98,Happy Does,Kenny Chesney,90,85,6
2020-12-05,99,Cover Me Up,Morgan Wallen,,99,1
2020-12-05,100,So Done,The Kid LAROI,75,59,5
2020-11-28,1,Mood,24kGoldn Featuring iann dior,1,1,15
2020-11-28,2,Therefore I Am,Billie Eilish,94,2,2
2020-11-28,3,Positions,Ariana Grande,2,1,4
2020-11-28,4,I Hope,Gabby Barrett Featuring Charlie Puth,3,3,47
2020-11-28,5,Laugh Now Cry Later,Drake Featuring Lil Durk,4,2,14
2020-11-28,6,Holy,Justin Bieber Featuring Chance The Rapper,7,3,9
2020-11-28,7,Blinding Lights,The Weeknd,5,1,51
2020-11-28,8,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,6,6,14
2020-11-28,9,Dakiti,Bad Bunny & Jhay Cortez,8,8,3
2020-11-28,10,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,10,6,20
2020-11-28,11,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,9,1,23
2020-11-28,12,Go Crazy,Chris Brown & Young Thug,13,9,28
2020-11-28,13,Kings & Queens,Ava Max,15,13,15
2020-11-28,14,Dynamite,BTS,17,1,13
2020-11-28,15,More Than My Hometown,Morgan Wallen,19,15,23
2020-11-28,16,WAP,Cardi B Featuring Megan Thee Stallion,11,1,15
2020-11-28,17,Rockstar,DaBaby Featuring Roddy Ricch,14,1,31
2020-11-28,18,Before You Go,Lewis Capaldi,16,9,42
2020-11-28,19,Be Like That,Kane Brown With Swae Lee & Khalid,20,19,19
2020-11-28,20,Levitating,Dua Lipa Featuring DaBaby,26,20,7
2020-11-28,21,Watermelon Sugar,Harry Styles,18,1,35
2020-11-28,22,Hawai,Maluma & The Weeknd,12,12,13
2020-11-28,23,ily,Surf Mesa Featuring Emilee,23,23,26
2020-11-28,24,Bang!,AJR,24,24,20
2020-11-28,25,Starting Over,Chris Stapleton,48,25,12
2020-11-28,26,Lonely,Justin Bieber & benny blanco,21,14,5
2020-11-28,27,34+35,Ariana Grande,30,8,3
2020-11-28,28,Said Sum,Moneybagg Yo,22,17,20
2020-11-28,29,All I Want For Christmas Is You,Mariah Carey,,1,38
2020-11-28,30,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",25,2,41
2020-11-28,31,Drankin N Smokin,Future & Lil Uzi Vert,,31,1
2020-11-28,32,What You Know Bout Love,Pop Smoke,28,25,11
2020-11-28,33,One Of Them Girls,Lee Brice,29,17,25
2020-11-28,34,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,33,33,24
2020-11-28,35,Love You Like I Used To,Russell Dickerson,31,31,11
2020-11-28,36,Pretty Heart,Parker McCollum,37,36,19
2020-11-28,37,Holiday,Lil Nas X,,37,1
2020-11-28,38,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,36,36,17
2020-11-28,39,Better Together,Luke Combs,39,30,7
2020-11-28,40,Forever After All,Luke Combs,27,2,4
2020-11-28,41,Got What I Got,Jason Aldean,34,16,25
2020-11-28,42,"Big, Big Plans",Chris Lane,56,42,7
2020-11-28,43,Rockin' Around The Christmas Tree,Brenda Lee,,2,33
2020-11-28,44,Wonder,Shawn Mendes,32,18,7
2020-11-28,45,pov,Ariana Grande,45,40,3
2020-11-28,46,Stripes Like Burberry,Future & Lil Uzi Vert,,46,1
2020-11-28,47,Come & Go,Juice WRLD x Marshmello,38,2,19
2020-11-28,48,Diamonds,Sam Smith,40,40,9
2020-11-28,49,Adore You,Harry Styles,43,6,50
2020-11-28,50,That's It,Future & Lil Uzi Vert,,50,1
2020-11-28,51,You Broke Me First.,Tate McRae,50,50,13
2020-11-28,52,I Should Probably Go To Bed,Dan + Shay,49,42,16
2020-11-28,53,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,41,11,20
2020-11-28,54,Real Baby Pluto,Future & Lil Uzi Vert,,54,1
2020-11-28,55,Ain't Always The Cowboy,Jon Pardi,58,55,12
2020-11-28,56,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,52,10,7
2020-11-28,57,Iris,Phoebe & Maggie,,57,1
2020-11-28,58,Franchise,Travis Scott Featuring Young Thug & M.I.A.,55,1,8
2020-11-28,59,My Ex's Best Friend,Machine Gun Kelly X blackbear,60,28,14
2020-11-28,60,Took Her To The O,King Von,47,47,2
2020-11-28,61,Mood Swings,Pop Smoke Featuring Lil Tjay,53,17,20
2020-11-28,62,B.S.,Jhene Aiko Featuring H.E.R.,61,24,16
2020-11-28,63,7 Summers,Morgan Wallen,63,6,14
2020-11-28,64,Marni On Me,Future & Lil Uzi Vert,,64,1
2020-11-28,65,Midnight Sky,Miley Cyrus,44,14,14
2020-11-28,66,Tyler Herro,Jack Harlow,57,34,4
2020-11-28,67,Million Dollar Play,Future & Lil Uzi Vert,,67,1
2020-11-28,68,Sleeping On The Floor,Future & Lil Uzi Vert,,68,1
2020-11-28,69,Throat Baby (Go Baby),BRS Kash,69,69,5
2020-11-28,70,Don't Stop,Megan Thee Stallion Featuring Young Thug,73,30,7
2020-11-28,71,Good Time,Niko Moon,74,71,7
2020-11-28,72,Hole In The Bottle,Kelsea Ballerini,87,72,6
2020-11-28,73,U 2 Luv,Ne-Yo & Jeremih,68,66,7
2020-11-28,74,Blind,DaBaby Featuring Young Thug,89,74,9
2020-11-28,75,So Done,The Kid LAROI,59,59,4
2020-11-28,76,Hit Different,SZA Featuring Ty Dolla $ign,71,29,11
2020-11-28,77,Golden,Harry Styles,78,74,5
2020-11-28,78,Champagne Night,Lady A,75,75,5
2020-11-28,79,Some Girls,Jameson Rodgers,62,29,15
2020-11-28,80,Martin & Gina,Polo G,72,61,16
2020-11-28,81,Whoopty,CJ,97,81,2
2020-11-28,82,Everywhere But On,Matt Stell,54,48,11
2020-11-28,83,Popstar,DJ Khaled Featuring Drake,64,3,18
2020-11-28,84,Wishing Well,Juice WRLD,70,5,19
2020-11-28,85,What's Your Country Song,Thomas Rhett,,85,1
2020-11-28,86,Plastic,Future & Lil Uzi Vert,,86,1
2020-11-28,87,Put Your Records On,Ritt Momney,82,79,7
2020-11-28,88,Heather,Conan Gray,79,46,14
2020-11-28,89,24,Money Man Featuring Lil Baby,67,49,14
2020-11-28,90,Happy Does,Kenny Chesney,91,85,5
2020-11-28,91,Runnin,21 Savage & Metro Boomin,85,9,7
2020-11-28,92,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",90,64,11
2020-11-28,93,Beers And Sunshine,Darius Rucker,93,93,2
2020-11-28,94,Take You Dancing,Jason Derulo,96,94,3
2020-11-28,95,La Toxica,Farruko,100,95,4
2020-11-28,96,Tap In,Saweetie,86,20,19
2020-11-28,97,Rockstar Chainz,Future,,97,1
2020-11-28,98,Kacey Talk,YoungBoy Never Broke Again,92,50,14
2020-11-28,99,Practice,DaBaby,88,86,4
2020-11-28,100,Bought A Bad Bitch,Future & Lil Uzi Vert,,100,1
2020-11-21,1,Mood,24kGoldn Featuring iann dior,1,1,14
2020-11-21,2,Positions,Ariana Grande,2,1,3
2020-11-21,3,I Hope,Gabby Barrett Featuring Charlie Puth,5,3,46
2020-11-21,4,Laugh Now Cry Later,Drake Featuring Lil Durk,3,2,13
2020-11-21,5,Blinding Lights,The Weeknd,4,1,50
2020-11-21,6,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,7,6,13
2020-11-21,7,Holy,Justin Bieber Featuring Chance The Rapper,11,3,8
2020-11-21,8,Dakiti,Bad Bunny & Jhay Cortez,9,8,2
2020-11-21,9,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,6,1,22
2020-11-21,10,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,12,6,19
2020-11-21,11,WAP,Cardi B Featuring Megan Thee Stallion,10,1,14
2020-11-21,12,Hawai,Maluma & The Weeknd,60,12,12
2020-11-21,13,Go Crazy,Chris Brown & Young Thug,15,9,27
2020-11-21,14,Rockstar,DaBaby Featuring Roddy Ricch,13,1,30
2020-11-21,15,Kings & Queens,Ava Max,19,15,14
2020-11-21,16,Before You Go,Lewis Capaldi,14,9,41
2020-11-21,17,Dynamite,BTS,16,1,12
2020-11-21,18,Watermelon Sugar,Harry Styles,17,1,34
2020-11-21,19,More Than My Hometown,Morgan Wallen,23,19,22
2020-11-21,20,Be Like That,Kane Brown With Swae Lee & Khalid,22,19,18
2020-11-21,21,Lonely,Justin Bieber & benny blanco,21,14,4
2020-11-21,22,Said Sum,Moneybagg Yo,20,17,19
2020-11-21,23,ily,Surf Mesa Featuring Emilee,25,23,25
2020-11-21,24,Bang!,AJR,26,24,19
2020-11-21,25,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",24,2,40
2020-11-21,26,Levitating,Dua Lipa Featuring DaBaby,29,26,6
2020-11-21,27,Forever After All,Luke Combs,18,2,3
2020-11-21,28,What You Know Bout Love,Pop Smoke,30,25,10
2020-11-21,29,One Of Them Girls,Lee Brice,27,17,24
2020-11-21,30,34+35,Ariana Grande,8,8,2
2020-11-21,31,Love You Like I Used To,Russell Dickerson,34,31,10
2020-11-21,32,Wonder,Shawn Mendes,33,18,6
2020-11-21,33,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,36,33,23
2020-11-21,34,Got What I Got,Jason Aldean,28,16,24
2020-11-21,35,What That Speed Bout!?,"Mike WiLL Made-It, Nicki Minaj & YoungBoy Never Broke Again",,35,1
2020-11-21,36,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,46,36,16
2020-11-21,37,Pretty Heart,Parker McCollum,38,37,18
2020-11-21,38,Come & Go,Juice WRLD x Marshmello,31,2,18
2020-11-21,39,Better Together,Luke Combs,41,30,6
2020-11-21,40,Diamonds,Sam Smith,45,40,8
2020-11-21,41,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,39,11,19
2020-11-21,42,Rags2Riches,Rod Wave Featuring ATR Son Son,42,12,20
2020-11-21,43,Adore You,Harry Styles,37,6,49
2020-11-21,44,Midnight Sky,Miley Cyrus,82,14,13
2020-11-21,45,pov,Ariana Grande,40,40,2
2020-11-21,46,Roses,SAINt JHN,44,4,34
2020-11-21,47,Took Her To The O,King Von,,47,1
2020-11-21,48,Starting Over,Chris Stapleton,69,48,11
2020-11-21,49,I Should Probably Go To Bed,Dan + Shay,58,42,15
2020-11-21,50,You Broke Me First.,Tate McRae,61,50,12
2020-11-21,51,Lovin' On You,Luke Combs,56,23,20
2020-11-21,52,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,55,10,6
2020-11-21,53,Mood Swings,Pop Smoke Featuring Lil Tjay,53,17,19
2020-11-21,54,Everywhere But On,Matt Stell,51,48,10
2020-11-21,55,Franchise,Travis Scott Featuring Young Thug & M.I.A.,59,1,7
2020-11-21,56,"Big, Big Plans",Chris Lane,64,56,6
2020-11-21,57,Tyler Herro,Jack Harlow,54,34,3
2020-11-21,58,Ain't Always The Cowboy,Jon Pardi,68,58,11
2020-11-21,59,So Done,The Kid LAROI,97,59,3
2020-11-21,60,My Ex's Best Friend,Machine Gun Kelly X blackbear,67,28,13
2020-11-21,61,B.S.,Jhene Aiko Featuring H.E.R.,77,24,15
2020-11-21,62,Some Girls,Jameson Rodgers,57,29,14
2020-11-21,63,7 Summers,Morgan Wallen,72,6,13
2020-11-21,64,Popstar,DJ Khaled Featuring Drake,62,3,17
2020-11-21,65,Don't Need Friends,NAV Featuring Lil Baby,,65,1
2020-11-21,66,The Code,King Von Featuring Polo G,,66,1
2020-11-21,67,24,Money Man Featuring Lil Baby,66,49,13
2020-11-21,68,U 2 Luv,Ne-Yo & Jeremih,74,66,6
2020-11-21,69,Throat Baby (Go Baby),BRS Kash,87,69,4
2020-11-21,70,Wishing Well,Juice WRLD,73,5,18
2020-11-21,71,Hit Different,SZA Featuring Ty Dolla $ign,79,29,10
2020-11-21,72,Martin & Gina,Polo G,81,61,15
2020-11-21,73,Don't Stop,Megan Thee Stallion Featuring Young Thug,78,30,6
2020-11-21,74,Good Time,Niko Moon,85,74,6
2020-11-21,75,Champagne Night,Lady A,94,75,4
2020-11-21,76,Tragic,The Kid LAROI Featuring YoungBoy Never Brok Again & Internet Money,,76,1
2020-11-21,77,All These N**gas,King Von Featuring Lil Durk,,77,1
2020-11-21,78,Golden,Harry Styles,86,74,4
2020-11-21,79,Heather,Conan Gray,84,46,13
2020-11-21,80,Motive,Ariana Grande Featuring Doja Cat,32,32,2
2020-11-21,81,Crazy Story 2.0,King Von Featuring Lil Durk,,81,1
2020-11-21,82,Put Your Records On,Ritt Momney,89,79,6
2020-11-21,83,Always Do,The Kid LAROI,,83,1
2020-11-21,84,Young Wheezy,NAV With Gunna,,84,1
2020-11-21,85,Runnin,21 Savage & Metro Boomin,83,9,6
2020-11-21,86,Tap In,Saweetie,76,20,18
2020-11-21,87,Hole In The Bottle,Kelsea Ballerini,95,87,5
2020-11-21,88,Practice,DaBaby,88,86,3
2020-11-21,89,Blind,DaBaby Featuring Young Thug,90,78,8
2020-11-21,90,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",91,64,10
2020-11-21,91,Happy Does,Kenny Chesney,96,85,4
2020-11-21,92,Kacey Talk,YoungBoy Never Broke Again,93,50,13
2020-11-21,93,Beers And Sunshine,Darius Rucker,,93,1
2020-11-21,94,Therefore I Am,Billie Eilish,,94,1
2020-11-21,95,Off The Table,Ariana Grande Featuring The Weeknd,35,35,2
2020-11-21,96,Take You Dancing,Jason Derulo,100,96,2
2020-11-21,97,Whoopty,CJ,,97,1
2020-11-21,98,Just Like Magic,Ariana Grande,43,43,2
2020-11-21,99,"F*ck You, Goodbye",The Kid LAROI Featuring Machine Gun Kelly,,99,1
2020-11-21,100,La Toxica,Farruko,99,98,3
2020-11-14,1,Mood,24kGoldn Featuring iann dior,3,1,13
2020-11-14,2,Positions,Ariana Grande,1,1,2
2020-11-14,3,Laugh Now Cry Later,Drake Featuring Lil Durk,4,2,12
2020-11-14,4,Blinding Lights,The Weeknd,5,1,49
2020-11-14,5,I Hope,Gabby Barrett Featuring Charlie Puth,6,5,45
2020-11-14,6,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,8,1,21
2020-11-14,7,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,9,7,12
2020-11-14,8,34+35,Ariana Grande,,8,1
2020-11-14,9,Dakiti,Bad Bunny & Jhay Cortez,,9,1
2020-11-14,10,WAP,Cardi B Featuring Megan Thee Stallion,7,1,13
2020-11-14,11,Holy,Justin Bieber Featuring Chance The Rapper,10,3,7
2020-11-14,12,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,14,6,18
2020-11-14,13,Rockstar,DaBaby Featuring Roddy Ricch,11,1,29
2020-11-14,14,Before You Go,Lewis Capaldi,13,9,40
2020-11-14,15,Go Crazy,Chris Brown & Young Thug,16,9,26
2020-11-14,16,Dynamite,BTS,12,1,11
2020-11-14,17,Watermelon Sugar,Harry Styles,15,1,33
2020-11-14,18,Forever After All,Luke Combs,2,2,2
2020-11-14,19,Kings & Queens,Ava Max,22,19,13
2020-11-14,20,Said Sum,Moneybagg Yo,17,17,18
2020-11-14,21,Lonely,Justin Bieber & benny blanco,27,14,3
2020-11-14,22,Be Like That,Kane Brown With Swae Lee & Khalid,19,19,17
2020-11-14,23,More Than My Hometown,Morgan Wallen,23,23,21
2020-11-14,24,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",20,2,39
2020-11-14,25,ily,Surf Mesa Featuring Emilee,25,25,24
2020-11-14,26,Bang!,AJR,28,26,18
2020-11-14,27,One Of Them Girls,Lee Brice,26,17,23
2020-11-14,28,Got What I Got,Jason Aldean,21,16,23
2020-11-14,29,Levitating,Dua Lipa Featuring DaBaby,42,29,5
2020-11-14,30,What You Know Bout Love,Pop Smoke,29,25,9
2020-11-14,31,Come & Go,Juice WRLD x Marshmello,24,2,17
2020-11-14,32,Motive,Ariana Grande Featuring Doja Cat,,32,1
2020-11-14,33,Wonder,Shawn Mendes,32,18,5
2020-11-14,34,Love You Like I Used To,Russell Dickerson,37,34,9
2020-11-14,35,Off The Table,Ariana Grande Featuring The Weeknd,,35,1
2020-11-14,36,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,36,36,22
2020-11-14,37,Adore You,Harry Styles,31,6,48
2020-11-14,38,Pretty Heart,Parker McCollum,43,38,17
2020-11-14,39,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,35,11,18
2020-11-14,40,pov,Ariana Grande,,40,1
2020-11-14,41,Better Together,Luke Combs,30,30,5
2020-11-14,42,Rags2Riches,Rod Wave Featuring ATR Son Son,40,12,19
2020-11-14,43,Just Like Magic,Ariana Grande,,43,1
2020-11-14,44,Roses,SAINt JHN,39,4,33
2020-11-14,45,Diamonds,Sam Smith,58,45,7
2020-11-14,46,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,46,45,15
2020-11-14,47,Shut Up,Ariana Grande,,47,1
2020-11-14,48,Thriller,Michael Jackson,,4,20
2020-11-14,49,Nasty,Ariana Grande,,49,1
2020-11-14,50,Break My Heart,Dua Lipa,44,13,32
2020-11-14,51,Everywhere But On,Matt Stell,48,48,9
2020-11-14,52,Safety Net,Ariana Grande Featuring Ty Dolla $ign,,52,1
2020-11-14,53,Mood Swings,Pop Smoke Featuring Lil Tjay,47,17,18
2020-11-14,54,Tyler Herro,Jack Harlow,34,34,2
2020-11-14,55,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,49,10,5
2020-11-14,56,Lovin' On You,Luke Combs,41,23,19
2020-11-14,57,Some Girls,Jameson Rodgers,45,29,13
2020-11-14,58,I Should Probably Go To Bed,Dan + Shay,50,42,14
2020-11-14,59,Franchise,Travis Scott Featuring Young Thug & M.I.A.,51,1,6
2020-11-14,60,Hawai,Maluma & The Weeknd,64,55,11
2020-11-14,61,You Broke Me First.,Tate McRae,55,55,11
2020-11-14,62,Popstar,DJ Khaled Featuring Drake,54,3,16
2020-11-14,63,Six Thirty,Ariana Grande,,63,1
2020-11-14,64,"Big, Big Plans",Chris Lane,67,64,5
2020-11-14,65,My Hair,Ariana Grande,,65,1
2020-11-14,66,24,Money Man Featuring Lil Baby,52,49,12
2020-11-14,67,My Ex's Best Friend,Machine Gun Kelly X blackbear,57,28,12
2020-11-14,68,Ain't Always The Cowboy,Jon Pardi,65,61,10
2020-11-14,69,Starting Over,Chris Stapleton,63,57,10
2020-11-14,70,Obvious,Ariana Grande,,70,1
2020-11-14,71,West Side,Ariana Grande,,71,1
2020-11-14,72,7 Summers,Morgan Wallen,60,6,12
2020-11-14,73,Wishing Well,Juice WRLD,62,5,17
2020-11-14,74,U 2 Luv,Ne-Yo & Jeremih,66,66,5
2020-11-14,75,Love Language,Ariana Grande,,75,1
2020-11-14,76,Tap In,Saweetie,59,20,17
2020-11-14,77,B.S.,Jhene Aiko Featuring H.E.R.,75,24,14
2020-11-14,78,Don't Stop,Megan Thee Stallion Featuring Young Thug,72,30,5
2020-11-14,79,Hit Different,SZA Featuring Ty Dolla $ign,68,29,9
2020-11-14,80,Weeeeee,Trippie Redd,,80,1
2020-11-14,81,Martin & Gina,Polo G,73,61,14
2020-11-14,82,Midnight Sky,Miley Cyrus,56,14,12
2020-11-14,83,Runnin,21 Savage & Metro Boomin,61,9,5
2020-11-14,84,Heather,Conan Gray,71,46,12
2020-11-14,85,Good Time,Niko Moon,81,74,5
2020-11-14,86,Golden,Harry Styles,74,74,3
2020-11-14,87,Throat Baby (Go Baby),BRS Kash,93,87,3
2020-11-14,88,Practice,DaBaby,86,86,2
2020-11-14,89,Put Your Records On,Ritt Momney,80,79,5
2020-11-14,90,Blind,DaBaby Featuring Young Thug,83,78,7
2020-11-14,91,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",79,64,9
2020-11-14,92,Stay Down,"Lil Durk, 6LACK & Young Thug",,92,1
2020-11-14,93,Kacey Talk,YoungBoy Never Broke Again,85,50,12
2020-11-14,94,Champagne Night,Lady A,90,90,3
2020-11-14,95,Hole In The Bottle,Kelsea Ballerini,87,87,4
2020-11-14,96,Happy Does,Kenny Chesney,92,85,3
2020-11-14,97,So Done,The Kid LAROI,77,77,2
2020-11-14,98,Thick,DJ Chose Featuring BeatKing,,98,1
2020-11-14,99,La Toxica,Farruko,98,98,2
2020-11-14,100,Take You Dancing,Jason Derulo,,100,1
2020-11-07,1,Positions,Ariana Grande,,1,1
2020-11-07,2,Forever After All,Luke Combs,,2,1
2020-11-07,3,Mood,24kGoldn Featuring iann dior,1,1,12
2020-11-07,4,Laugh Now Cry Later,Drake Featuring Lil Durk,3,2,11
2020-11-07,5,Blinding Lights,The Weeknd,4,1,48
2020-11-07,6,I Hope,Gabby Barrett Featuring Charlie Puth,6,6,44
2020-11-07,7,WAP,Cardi B Featuring Megan Thee Stallion,2,1,12
2020-11-07,8,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,5,1,20
2020-11-07,9,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,10,9,11
2020-11-07,10,Holy,Justin Bieber Featuring Chance The Rapper,9,3,6
2020-11-07,11,Rockstar,DaBaby Featuring Roddy Ricch,8,1,28
2020-11-07,12,Dynamite,BTS,7,1,10
